flux1:, 0.15, 8.680811147876901e-08
flux1:, 0.1504008016032064, 6.532628723614745e-08
flux1:, 0.1508016032064128, 5.562776231692603e-08
flux1:, 0.15120240480961925, 7.562968915926758e-08
flux1:, 0.15160320641282565, 6.967011732006112e-08
flux1:, 0.15200400801603206, 6.383371977759319e-08
flux1:, 0.15240480961923847, 7.609420841583692e-08
flux1:, 0.15280561122244488, 7.392366132382966e-08
flux1:, 0.15320641282565128, 7.014766452210441e-08
flux1:, 0.15360721442885772, 7.956042768525842e-08
flux1:, 0.15400801603206413, 7.862119647602662e-08
flux1:, 0.15440881763527053, 7.605009259649333e-08
flux1:, 0.15480961923847694, 8.447029478219354e-08
flux1:, 0.15521042084168335, 8.394636274028393e-08
flux1:, 0.15561122244488979, 8.221310689019706e-08
flux1:, 0.1560120240480962, 9.055992260556615e-08
flux1:, 0.1564128256513026, 9.010033724805582e-08
flux1:, 0.156813627254509, 8.901474695375984e-08
flux1:, 0.15721442885771542, 9.798010684553952e-08
flux1:, 0.15761523046092185, 9.741915422790285e-08
flux1:, 0.15801603206412826, 9.681150223702936e-08
flux1:, 0.15841683366733467, 1.0723344333981842e-07
flux1:, 0.15881763527054107, 1.0643767955717323e-07
flux1:, 0.15921843687374748, 1.0594972145354174e-07
flux1:, 0.1596192384769539, 1.1931677318444654e-07
flux1:, 0.16002004008016033, 1.1814874620752927e-07
flux1:, 0.16042084168336673, 1.1693837750942571e-07
flux1:, 0.16082164328657314, 1.3651316025733157e-07
flux1:, 0.16122244488977955, 1.3456291336334433e-07
flux1:, 0.16162324649298596, 1.301485071489089e-07
flux1:, 0.16202404809619236, 1.6462480854727984e-07
flux1:, 0.1624248496993988, 1.6107028748603233e-07
flux1:, 0.1628256513026052, 1.445999059728527e-07
flux1:, 0.16322645290581161, 2.2254663211675206e-07
flux1:, 0.16362725450901802, 2.1888071093737038e-07
flux1:, 0.16402805611222443, 1.4885600557482569e-07
flux1:, 0.16442885771543087, 4.061647233423929e-07
flux1:, 0.16482965931863727, 4.814128739784842e-07
flux1:, 0.16523046092184368, 5.447576407918176e-08
flux1:, 0.1656312625250501, 2.1373548419626e-06
flux1:, 0.1660320641282565, 9.582328395753132e-06
flux1:, 0.16643286573146293, 1.838510907563406e-05
flux1:, 0.16683366733466934, 2.3093471018032273e-05
flux1:, 0.16723446893787575, 2.7887476586689075e-05
flux1:, 0.16763527054108215, 4.2238717986606636e-05
flux1:, 0.16803607214428856, 6.680234746038414e-05
flux1:, 0.168436873747495, 8.926281017492331e-05
flux1:, 0.1688376753507014, 9.245657967032327e-05
flux1:, 0.1692384769539078, 7.405781222830486e-05
flux1:, 0.16963927855711422, 6.412669007964157e-05
flux1:, 0.17004008016032063, 9.778327315173067e-05
flux1:, 0.17044088176352704, 0.00015841562179936313
flux1:, 0.17084168336673344, 0.00019067317081639603
flux1:, 0.17124248496993988, 0.00018155085476635012
flux1:, 0.1716432865731463, 0.00016785669158532959
flux1:, 0.1720440881763527, 0.00016352960630033078
flux1:, 0.1724448897795591, 0.00016369034550235863
flux1:, 0.1728456913827655, 0.000202006569920316
flux1:, 0.17324649298597194, 0.00029734431215908835
flux1:, 0.17364729458917835, 0.00038198015308593295
flux1:, 0.17404809619238476, 0.0003929575640635918
flux1:, 0.17444889779559117, 0.00036561980460252813
flux1:, 0.17484969939879758, 0.000347054926797384
flux1:, 0.175250501002004, 0.0003340698256774725
flux1:, 0.17565130260521042, 0.0003572145918404581
flux1:, 0.17605210420841683, 0.0004701477728991102
flux1:, 0.17645290581162323, 0.0006320130128407867
flux1:, 0.17685370741482964, 0.0007488122364177024
flux1:, 0.17725450901803608, 0.0007874572330808818
flux1:, 0.17765531062124248, 0.0007480407293135017
flux1:, 0.1780561122244489, 0.0006537504600787761
flux1:, 0.1784569138276553, 0.0006059886823887538
flux1:, 0.1788577154308617, 0.0006790028351931848
flux1:, 0.17925851703406812, 0.0008244456444674514
flux1:, 0.17965931863727455, 0.0010174591100771007
flux1:, 0.18006012024048096, 0.0012719850168562315
flux1:, 0.18046092184368737, 0.0014370358150667748
flux1:, 0.18086172344689377, 0.0013477174960130783
flux1:, 0.18126252505010018, 0.0011618199580157747
flux1:, 0.1816633266533066, 0.0011335111724675036
flux1:, 0.18206412825651302, 0.0012393424043856335
flux1:, 0.18246492985971943, 0.001393641589014943
flux1:, 0.18286573146292584, 0.0016153875188280663
flux1:, 0.18326653306613225, 0.001713564627743959
flux1:, 0.18366733466933866, 0.0014219042076439752
flux1:, 0.1840681362725451, 0.0009490127151210293
flux1:, 0.1844689378757515, 0.0006993556837663116
flux1:, 0.1848697394789579, 0.000619753381997651
flux1:, 0.18527054108216431, 0.000507630400234878
flux1:, 0.18567134268537072, 0.00048794445814572137
flux1:, 0.18607214428857716, 0.0006142842758654704
flux1:, 0.18647294589178356, 0.000709950134554195
flux1:, 0.18687374749498997, 0.0008909672666008447
flux1:, 0.18727454909819638, 0.0013881585954757254
flux1:, 0.1876753507014028, 0.001956805672546865
flux1:, 0.18807615230460922, 0.002309376197894414
flux1:, 0.1884769539078156, 0.002593993889404263
flux1:, 0.18887775551102204, 0.002835485970900072
flux1:, 0.18927855711422845, 0.0028878566265131207
flux1:, 0.18967935871743485, 0.0031394401245806885
flux1:, 0.19008016032064126, 0.003937333692968957
flux1:, 0.19048096192384767, 0.004629748724314354
flux1:, 0.1908817635270541, 0.004597309428971796
flux1:, 0.1912825651302605, 0.00431687636636641
flux1:, 0.19168336673346692, 0.004206620073613845
flux1:, 0.19208416833667333, 0.004000870980262858
flux1:, 0.19248496993987974, 0.004040280077299284
flux1:, 0.19288577154308617, 0.005039148481915736
flux1:, 0.19328657314629258, 0.006338147680505196
flux1:, 0.193687374749499, 0.006698708398803385
flux1:, 0.1940881763527054, 0.006293034560274281
flux1:, 0.1944889779559118, 0.005798474917223297
flux1:, 0.19488977955911824, 0.005087993906242743
flux1:, 0.19529058116232464, 0.004629614512947995
flux1:, 0.19569138276553105, 0.005724037507717374
flux1:, 0.19609218436873746, 0.007957716675121278
flux1:, 0.19649298597194387, 0.009245696548899137
flux1:, 0.1968937875751503, 0.008880005262622878
flux1:, 0.1972945891783567, 0.00766182366624908
flux1:, 0.19769539078156312, 0.00601486811947773
flux1:, 0.19809619238476953, 0.005061949270050122
flux1:, 0.19849699398797593, 0.007060468749964443
flux1:, 0.19889779559118237, 0.011225339936646768
flux1:, 0.19929859719438875, 0.012607401598901703
flux1:, 0.19969939879759518, 0.00897982243836055
flux1:, 0.2001002004008016, 0.004951973382054166
flux1:, 0.200501002004008, 0.005371037527257119
flux1:, 0.2009018036072144, 0.008523010495029652
flux1:, 0.20130260521042082, 0.009617149257577269
flux1:, 0.20170340681362725, 0.007549121418358843
flux1:, 0.20210420841683366, 0.0047151580102813275
